Utilization Type,State,Labeler Code,Product Code,Package Size,Year,Quarter,Product Name,Suppression Used,Units Reimbursed,Number of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non Medicaid Amount Reimbursed,Quarter Begin,Quarter Begin Date,Latitude,Longitude,Location,NDC
FFSU,ID,00487,9501,25,2019,1,ALBUTEROL,false,"86,161.461",777,"8,724.45","8,690.65",33.8,1/1,01/01/2019,42.0046,-93.214,POINT (-93.214 42.0046),00487950125
FFSU,SC,00713,0727,37,2019,2,MOMETASONE,true,,,,,,4/1,04/01/2019,40.5773,-77.264,POINT (-77.264 40.5773),00713072737
FFSU,VA,59310,0304,80,2019,2,QVAR REDIH,false,360.4,34,"8,127.12","6,542.1","1,585.02",4/1,04/01/2019,35.7449,-86.7489,POINT (-86.7489 35.7449),59310030480
FFSU,MA,00781,6355,87,2019,1,MOMETASONE,true,,,,,,1/1,01/01/2019,31.1801,-91.8749,POINT (-91.8749 31.1801),00781635587
FFSU,LA,00781,6355,87,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,37.669,-84.6514,POINT (-84.6514 37.669),00781635587
FFSU,UT,00487,9501,01,2019,1,ALBUTEROL,false,888,42,54.55,54.55,0,1/1,01/01/2019,44.2853,-99.4632,POINT (-99.4632 44.2853),00487950101
MCOU,CO,63402,0510,01,2019,1,XOPENEX HF,true,,,,,,1/1,01/01/2019,36.17,-119.7462,POINT (-119.7462 36.17),63402051001
FFSU,SD,00781,7516,87,2019,3,BUDESONIDE,false,"3,540",44,"3,184.91","3,179.91",5,7/1,07/01/2019,18.2766,-66.335,POINT (-66.335 18.2766),00781751687
MCOU,IN,00093,6816,55,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,40.3363,-89.0022,POINT (-89.0022 40.3363),00093681655
FFSU,KY,68462,0192,55,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,38.5111,-96.8005,POINT (-96.8005 38.5111),68462019255
FFSU,AK,50383,0740,16,2019,1,ALBUTEROL,true,,,,,,1/1,01/01/2019,61.385,-152.2683,POINT (-152.2683 61.385),50383074016
FFSU,TX,59310,0579,22,2019,1,PROAIR HFA,false,"34,519.52","3,131","279,680.15","276,747.77","2,932.38",1/1,01/01/2019,33.8191,-80.9066,POINT (-80.9066 33.8191),59310057922
MCOU,SC,60505,0839,02,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,40.5773,-77.264,POINT (-77.264 40.5773),60505083902
MCOU,XX,60687,0395,83,2019,2,ALBUTEROL,false,"1,579.4",95,102.88,102.88,0,4/1,04/01/2019,,,,60687039583
MCOU,MD,00173,0719,20,2019,1,FLOVENT HF,false,"81,661","6,455","1,713,899.97","1,689,549.05","24,350.92",1/1,01/01/2019,42.2373,-71.5314,POINT (-71.5314 42.2373),00173071920
FFSU,NM,45802,0119,42,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,43.4108,-71.5653,POINT (-71.5653 43.4108),45802011942
FFSU,OK,00487,9601,30,2019,1,Budesonide,false,"12,840",183,"18,139.2","18,139.2",0,1/1,01/01/2019,42.1497,-74.9384,POINT (-74.9384 42.1497),00487960130
FFSU,AL,00093,6816,45,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,32.799,-86.8073,POINT (-86.8073 32.799),00093681645
MCOU,SC,00713,0701,85,2019,2,MOMETASONE,true,,,,,,4/1,04/01/2019,40.5773,-77.264,POINT (-77.264 40.5773),00713070185
FFSU,WI,00378,6992,98,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,37.768,-78.2057,POINT (-78.2057 37.768),00378699298
FFSU,GA,00186,0372,20,2019,1,SYMBICORT,false,"20,910","2,050","614,450.08","605,539.54","8,910.54",1/1,01/01/2019,27.8333,-81.717,POINT (-81.717 27.8333),00186037220
FFSU,AK,00713,0727,37,2019,2,MOMETASONE,true,,,,,,4/1,04/01/2019,61.385,-152.2683,POINT (-152.2683 61.385),00713072737
FFSU,XX,00093,6815,19,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,,,,00093681519
MCOU,TX,00574,9855,10,2019,2,BUDESONIDE,false,"6,311",96,"18,741.98","17,908.22",833.76,4/1,04/01/2019,33.8191,-80.9066,POINT (-80.9066 33.8191),00574985510
FFSU,OR,00173,0696,00,2019,2,ADVAIR DIS,false,"1,740",22,"5,722.06","3,446.16","2,275.9",4/1,04/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),00173069600
MCOU,CO,00378,7155,01,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,36.17,-119.7462,POINT (-119.7462 36.17),00378715501
FFSU,MN,00591,2510,30,2019,1,BUDESONIDE,true,,,,,,1/1,01/01/2019,43.3504,-84.5603,POINT (-84.5603 43.3504),00591251030
MCOU,NJ,69543,0290,10,2019,2,Albuterol,true,,,,,,4/1,04/01/2019,41.1289,-98.2883,POINT (-98.2883 41.1289),69543029010
FFSU,NM,60505,6129,02,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,43.4108,-71.5653,POINT (-71.5653 43.4108),60505612902
FFSU,NC,00173,0682,24,2019,1,VENTOLIN H,true,,,,,,1/1,01/01/2019,32.7673,-89.6812,POINT (-89.6812 32.7673),00173068224
MCOU,OR,00378,8270,93,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),00378827093
MCOU,LA,00378,7155,01,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,37.669,-84.6514,POINT (-84.6514 37.669),00378715501
FFSU,NY,00487,9904,01,2019,3,ALBUTEROL,false,"8,280",39,"2,009.03","1,940.87",68.16,7/1,07/01/2019,34.8375,-106.2371,POINT (-106.2371 34.8375),00487990401
FFSU,NJ,00173,0717,20,2019,3,ADVAIR HFA,true,,,,,,7/1,07/01/2019,41.1289,-98.2883,POINT (-98.2883 41.1289),00173071720
FFSU,IA,00487,9501,03,2019,2,ALBUTEROL,false,"4,497",23,158.92,158.92,0,4/1,04/01/2019,21.1098,-157.5311,POINT (-157.5311 21.1098),00487950103
FFSU,OH,00378,7155,01,2019,1,BUDESONIDE,true,,,,,,1/1,01/01/2019,38.4199,-117.1219,POINT (-117.1219 38.4199),00378715501
FFSU,KY,68462,0192,17,2019,1,MOMETASONE,true,,,,,,1/1,01/01/2019,38.5111,-96.8005,POINT (-96.8005 38.5111),68462019217
FFSU,WV,00186,0372,20,2019,1,SYMBICORT,false,"25,846.8","2,528","737,667.11","725,295.04","12,372.07",1/1,01/01/2019,18.0001,-64.8199,POINT (-64.8199 18.0001),00186037220
MCOU,NJ,00591,3467,53,2019,3,ALBUTEROL,false,"2,130",17,544.45,544.45,0,7/1,07/01/2019,41.1289,-98.2883,POINT (-98.2883 41.1289),00591346753
FFSU,WY,00173,0716,20,2019,3,ADVAIR HFA,false,768,63,"24,788.43","23,493.73","1,294.7",7/1,07/01/2019,44.0407,-72.7093,POINT (-72.7093 44.0407),00173071620
MCOU,AZ,45802,0118,59,2019,2,MOMETASONE,true,,,,,,4/1,04/01/2019,14.2417,-170.7197,POINT (-170.7197 14.2417),45802011859
FFSU,ND,00093,6816,73,2019,3,BUDESONIDE,false,"2,360",22,"1,260.27","1,260.27",0,7/1,07/01/2019,46.9048,-110.3261,POINT (-110.3261 46.9048),00093681673
MCOU,WA,00487,9501,01,2019,1,ALBUTEROL,false,"19,349","1,449","1,473.4","1,460.57",12.83,1/1,01/01/2019,40.1135,-111.8535,POINT (-111.8535 40.1135),00487950101
MCOU,FL,00173,0601,02,2019,2,FLOVENT DI,false,"1,620",27,"6,582.42","6,582.42",0,4/1,04/01/2019,39.3498,-75.5148,POINT (-75.5148 39.3498),00173060102
FFSU,PA,66993,0019,68,2019,1,Albuterol,false,234,12,443.28,290.65,152.63,1/1,01/01/2019,35.5376,-96.9247,POINT (-96.9247 35.5376),66993001968
MCOU,NE,00093,6815,73,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,35.6411,-79.8431,POINT (-79.8431 35.6411),00093681573
MCOU,NY,00173,0682,20,2019,1,VENTOLIN H,false,"5,025,783.5","269,162","14,855,515.37","14,853,808.14","1,707.23",1/1,01/01/2019,34.8375,-106.2371,POINT (-106.2371 34.8375),00173068220
FFSU,SD,68180,0984,30,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,18.2766,-66.335,POINT (-66.335 18.2766),68180098430
FFSU,FL,76204,0200,25,2019,3,ALBUTEROL,false,"61,893.639",416,"5,746.13","5,699.85",46.28,7/1,07/01/2019,39.3498,-75.5148,POINT (-75.5148 39.3498),76204020025
FFSU,CA,65162,0891,29,2019,2,MOMETASONE,false,918,57,"3,004.12","2,964.65",39.47,4/1,04/01/2019,33.7712,-111.3877,POINT (-111.3877 33.7712),65162089129
FFSU,MN,45802,0119,37,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,43.3504,-84.5603,POINT (-84.5603 43.3504),45802011937
FFSU,ME,00487,9701,30,2019,3,BUDESONIDE,false,"9,240",79,"10,158.79","2,479.97","7,678.82",7/1,07/01/2019,39.0724,-76.7902,POINT (-76.7902 39.0724),00487970130
MCOU,AR,00173,0716,20,2019,1,ADVAIR HFA,true,,,,,,1/1,01/01/2019,34.9513,-92.3809,POINT (-92.3809 34.9513),00173071620
FFSU,MS,00173,0682,20,2019,3,VENTOLIN H,false,"13,600.5",703,"47,753.95","44,399.46","3,354.49",7/1,07/01/2019,38.4623,-92.302,POINT (-92.302 38.4623),00173068220
FFSU,MA,00591,3797,83,2019,1,ALBUTEROL,false,"19,972",164,"2,192.01","2,063",129.01,1/1,01/01/2019,31.1801,-91.8749,POINT (-91.8749 31.1801),00591379783
FFSU,OH,68462,0192,17,2019,3,Mometasone,false,"2,745",71,"2,314.52","2,297.38",17.14,7/1,07/01/2019,38.4199,-117.1219,POINT (-117.1219 38.4199),68462019217
FFSU,WI,45802,0257,35,2019,1,MOMETASONE,true,,,,,,1/1,01/01/2019,37.768,-78.2057,POINT (-78.2057 37.768),45802025735
FFSU,AZ,76204,0200,30,2019,1,ALBUTEROL,true,,,,,,1/1,01/01/2019,14.2417,-170.7197,POINT (-170.7197 14.2417),76204020030
MCOU,UT,59310,0302,40,2019,3,QVAR BA IN,false,"4,144.6",391,"69,757.5","69,179.62",577.88,7/1,07/01/2019,44.2853,-99.4632,POINT (-99.4632 44.2853),59310030240
FFSU,GA,00378,6992,52,2019,3,ALBUTEROL,false,"8,365.939",42,"1,059.52",986.1,73.42,7/1,07/01/2019,27.8333,-81.717,POINT (-81.717 27.8333),00378699252
MCOU,IA,00173,0682,24,2019,1,VENTOLIN H,true,,,,,,1/1,01/01/2019,21.1098,-157.5311,POINT (-157.5311 21.1098),00173068224
FFSU,KY,17478,0174,24,2019,3,XOPENEX,true,,,,,,7/1,07/01/2019,38.5111,-96.8005,POINT (-96.8005 38.5111),17478017424
FFSU,TN,00115,1471,54,2019,2,MOMETASONE,true,,,,,,4/1,04/01/2019,41.6772,-71.5101,POINT (-71.5101 41.6772),00115147154
FFSU,CA,00173,0601,02,2019,3,FLOVENT DI,false,"11,160",168,"46,862.72","46,641.39",221.33,7/1,07/01/2019,33.7712,-111.3877,POINT (-111.3877 33.7712),00173060102
MCOU,XX,00713,0701,85,2019,1,MOMETASONE,false,"22,112.03",594,"10,232.81","10,200.56",32.25,1/1,01/01/2019,,,,00713070185
FFSU,WI,60505,0830,01,2019,1,MOMETASONE,false,195,194,"11,351.68","10,902.75",448.93,1/1,01/01/2019,37.768,-78.2057,POINT (-78.2057 37.768),60505083001
MCOU,IL,00093,7445,01,2019,1,BUDESONIDE,true,,,,,,1/1,01/01/2019,44.2394,-114.5103,POINT (-114.5103 44.2394),00093744501
MCOU,FL,00378,8270,93,2019,3,ALBUTEROL,false,"141,996.349",934,"7,368.37","7,328.11",40.26,7/1,07/01/2019,39.3498,-75.5148,POINT (-75.5148 39.3498),00378827093
FFSU,MO,00173,0859,10,2019,1,BREO ELLIP,false,"7,440",124,"41,588.86","37,563.49","4,025.37",1/1,01/01/2019,45.7326,-93.9196,POINT (-93.9196 45.7326),00173085910
FFSU,WV,00173,0697,00,2019,1,ADVAIR 500,false,"52,500",873,"432,418.88","426,956.3","5,462.58",1/1,01/01/2019,18.0001,-64.8199,POINT (-64.8199 18.0001),00173069700
MCOU,WI,00487,9501,01,2019,1,ALBUTEROL,true,,,,,,1/1,01/01/2019,37.768,-78.2057,POINT (-78.2057 37.768),00487950101
MCOU,DE,51862,0582,01,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,38.8964,-77.0262,POINT (-77.0262 38.8964),51862058201
MCOU,NH,00713,0701,85,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,47.5362,-99.793,POINT (-99.793 47.5362),00713070185
FFSU,ME,00472,0825,16,2019,1,ALBUTEROL,false,"1,227.5",12,114.74,114.74,0,1/1,01/01/2019,39.0724,-76.7902,POINT (-76.7902 39.0724),00472082516
FFSU,NY,53489,0177,01,2019,1,ALBUTEROL,false,"1,471",20,"5,367.71","5,367.71",0,1/1,01/01/2019,34.8375,-106.2371,POINT (-106.2371 34.8375),53489017701
MCOU,ND,00173,0715,20,2019,1,ADVAIR HFA,true,,,,,,1/1,01/01/2019,46.9048,-110.3261,POINT (-110.3261 46.9048),00173071520
FFSU,WA,00115,1687,74,2019,2,Budesonide,true,,,,,,4/1,04/01/2019,40.1135,-111.8535,POINT (-111.8535 40.1135),00115168774
MCOU,TX,00173,0719,20,2019,1,FLOVENT HF,false,"259,093.6","21,546","5,327,396.99","5,240,025.37","87,371.62",1/1,01/01/2019,33.8191,-80.9066,POINT (-80.9066 33.8191),00173071920
FFSU,MA,00487,9601,30,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,31.1801,-91.8749,POINT (-91.8749 31.1801),00487960130
MCOU,AZ,00487,9501,01,2019,2,ALBUTEROL,false,"1,193.594",89,67.31,67.31,0,4/1,04/01/2019,14.2417,-170.7197,POINT (-170.7197 14.2417),00487950101
MCOU,NE,00173,0696,00,2019,2,ADVAIR DIS,false,"56,220",931,"369,982.71","365,983.77","3,998.94",4/1,04/01/2019,35.6411,-79.8431,POINT (-79.8431 35.6411),00173069600
MCOU,NJ,00487,9501,01,2019,3,ALBUTEROL,false,"14,136.2",385,798.81,758.7,40.11,7/1,07/01/2019,41.1289,-98.2883,POINT (-98.2883 41.1289),00487950101
FFSU,NH,00173,0882,14,2019,1,BREO ELLIP,true,,,,,,1/1,01/01/2019,47.5362,-99.793,POINT (-99.793 47.5362),00173088214
FFSU,VT,00713,0726,15,2019,1,Mometasone,true,,,,,,1/1,01/01/2019,31.106,-97.6475,POINT (-97.6475 31.106),00713072615
FFSU,XX,00093,0661,16,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,,,,00093066116
FFSU,XX,00115,1471,55,2019,2,MOMETASONE,true,,,,,,4/1,04/01/2019,,,,00115147155
MCOU,MN,00173,0717,20,2019,1,ADVAIR HFA,false,"2,064",170,"90,846.68","85,691.85","5,154.83",1/1,01/01/2019,43.3504,-84.5603,POINT (-84.5603 43.3504),00173071720
MCOU,VA,64980,0255,01,2019,1,BUDESONIDE,true,,,,,,1/1,01/01/2019,35.7449,-86.7489,POINT (-86.7489 35.7449),64980025501
FFSU,AK,00591,2510,30,2019,1,BUDESONIDE,true,,,,,,1/1,01/01/2019,61.385,-152.2683,POINT (-152.2683 61.385),00591251030
FFSU,NV,69238,1345,01,2019,2,Albuterol,true,,,,,,4/1,04/01/2019,40.314,-74.5089,POINT (-74.5089 40.314),69238134501
MCOU,NM,00093,6816,45,2019,1,BUDESONIDE,true,,,,,,1/1,01/01/2019,43.4108,-71.5653,POINT (-71.5653 43.4108),00093681645
MCOU,ND,00093,6817,73,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,46.9048,-110.3261,POINT (-110.3261 46.9048),00093681773
MCOU,WA,00093,6816,73,2019,2,BUDESONIDE,false,"21,992",265,"23,184.81","22,889.97",294.84,4/1,04/01/2019,40.1135,-111.8535,POINT (-111.8535 40.1135),00093681673
FFSU,FL,00378,8270,93,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,39.3498,-75.5148,POINT (-75.5148 39.3498),00378827093
MCOU,AZ,00591,2510,30,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,14.2417,-170.7197,POINT (-170.7197 14.2417),00591251030
FFSU,NV,00173,0859,14,2019,1,BREO ELLIP,true,,,,,,1/1,01/01/2019,40.314,-74.5089,POINT (-74.5089 40.314),00173085914
MCOU,IA,68462,0192,17,2019,2,Mometasone,false,840,24,464.66,464.66,0,4/1,04/01/2019,21.1098,-157.5311,POINT (-157.5311 21.1098),68462019217
FFSU,TX,00781,7516,87,2019,2,BUDESONIDE,false,"3,330",49,"2,303.31","2,246.81",56.5,4/1,04/01/2019,33.8191,-80.9066,POINT (-80.9066 33.8191),00781751687
MCOU,SC,00378,6992,52,2019,2,ALBUTEROL,false,"66,570",578,"13,801.49","13,801.49",0,4/1,04/01/2019,40.5773,-77.264,POINT (-77.264 40.5773),00378699252
MCOU,IL,00093,6817,73,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,44.2394,-114.5103,POINT (-114.5103 44.2394),00093681773
MCOU,CO,00378,6992,52,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,36.17,-119.7462,POINT (-119.7462 36.17),00378699252
MCOU,IN,00487,9901,30,2019,3,ALBUTEROL,false,"3,023.8",169,"3,803.06","3,803.06",0,7/1,07/01/2019,40.3363,-89.0022,POINT (-89.0022 40.3363),00487990130
FFSU,AL,00713,0727,37,2019,3,Mometasone,false,"3,015",67,"1,322.58","1,317.38",5.2,7/1,07/01/2019,32.799,-86.8073,POINT (-86.8073 32.799),00713072737
FFSU,AK,00186,0372,20,2019,1,SYMBICORT,false,"2,121.6",208,"61,894.67","58,974.78","2,919.89",1/1,01/01/2019,61.385,-152.2683,POINT (-152.2683 61.385),00186037220
FFSU,ME,00713,0727,37,2019,1,MOMETASONE,true,,,,,,1/1,01/01/2019,39.0724,-76.7902,POINT (-76.7902 39.0724),00713072737
FFSU,XX,00093,6816,55,2019,1,BUDESONIDE,false,"5,289.334",52,"16,482.41","15,716.6",765.81,1/1,01/01/2019,,,,00093681655
MCOU,OR,00378,0255,01,2019,1,ALBUTEROL,true,,,,,,1/1,01/01/2019,40.3736,-82.7755,POINT (-82.7755 40.3736),00378025501
FFSU,IN,65162,0778,10,2019,1,Budesonide,false,948,13,"2,301.02","2,286.02",15,1/1,01/01/2019,40.3363,-89.0022,POINT (-89.0022 40.3363),65162077810
FFSU,LA,68462,0192,17,2019,2,MOMETASONE,true,,,,,,4/1,04/01/2019,37.669,-84.6514,POINT (-84.6514 37.669),68462019217
FFSU,LA,00173,0682,20,2019,2,VENTOLIN H,false,648,35,"2,109.36","1,299.57",809.79,4/1,04/01/2019,37.669,-84.6514,POINT (-84.6514 37.669),00173068220
FFSU,WA,00597,0087,17,2019,3,ATROVENT H,false,"1,070.7",82,"30,437.68","29,928.18",509.5,7/1,07/01/2019,40.1135,-111.8535,POINT (-111.8535 40.1135),00597008717
MCOU,KS,00093,3174,31,2019,2,ALBUTEROL,false,"99,594.5","10,870","520,101.18","500,765.03","19,336.15",4/1,04/01/2019,39.8647,-86.2604,POINT (-86.2604 39.8647),00093317431
MCOU,KY,00781,7155,29,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,38.5111,-96.8005,POINT (-96.8005 38.5111),00781715529
FFSU,MS,00487,9904,25,2019,3,ALBUTEROL,false,"6,660",46,"1,913.82","1,853.66",60.16,7/1,07/01/2019,38.4623,-92.302,POINT (-92.302 38.4623),00487990425
FFSU,MS,00487,9601,01,2019,1,BUDESONIDE,true,,,,,,1/1,01/01/2019,38.4623,-92.302,POINT (-92.302 38.4623),00487960101
MCOU,NV,00173,0696,04,2019,1,ADVAIR DIS,true,,,,,,1/1,01/01/2019,40.314,-74.5089,POINT (-74.5089 40.314),00173069604
FFSU,NV,45802,0257,35,2019,1,MOMETASONE,true,,,,,,1/1,01/01/2019,40.314,-74.5089,POINT (-74.5089 40.314),45802025735
MCOU,TX,00591,3468,53,2019,2,ALBUTEROL,false,"25,765",269,"6,796.46","6,777.82",18.64,4/1,04/01/2019,33.8191,-80.9066,POINT (-80.9066 33.8191),00591346853
FFSU,LA,00713,0727,37,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,37.669,-84.6514,POINT (-84.6514 37.669),00713072737
MCOU,RI,00173,0719,20,2019,2,FLOVENT HF,false,"1,728",140,"32,111.85","32,111.85",0,4/1,04/01/2019,44.5672,-122.1269,POINT (-122.1269 44.5672),00173071920
FFSU,NC,00597,0087,17,2019,3,ATROVENT H,false,"7,120.8",543,"205,324.5","202,155.12","3,169.38",7/1,07/01/2019,32.7673,-89.6812,POINT (-89.6812 32.7673),00597008717
MCOU,NY,00173,0859,14,2019,1,BREO ELLIP,false,"1,960",68,"9,094.64","9,094.64",0,1/1,01/01/2019,34.8375,-106.2371,POINT (-106.2371 34.8375),00173085914
FFSU,MT,76204,0200,60,2019,3,ALBUTEROL,false,"23,665",110,"2,079.33","1,988.78",90.55,7/1,07/01/2019,14.8058,145.5505,POINT (145.5505 14.8058),76204020060
FFSU,ND,00781,7517,87,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,46.9048,-110.3261,POINT (-110.3261 46.9048),00781751787
FFSU,NM,00597,0087,17,2019,1,ATROVENT 1,true,,,,,,1/1,01/01/2019,43.4108,-71.5653,POINT (-71.5653 43.4108),00597008717
FFSU,MI,69097,0319,87,2019,2,BUDESONIDE,false,"21,900",189,"23,777.04","5,222.56","18,554.48",4/1,04/01/2019,44.6074,-69.3977,POINT (-69.3977 44.6074),69097031987
FFSU,IL,00378,8270,93,2019,2,ALBUTEROL,false,"13,938.133",118,947.9,824.59,123.31,4/1,04/01/2019,44.2394,-114.5103,POINT (-114.5103 44.2394),00378827093
FFSU,SD,60505,0830,01,2019,3,MOMETASONE,false,"1,003",59,"3,332.3","3,226.8",105.5,7/1,07/01/2019,18.2766,-66.335,POINT (-66.335 18.2766),60505083001
FFSU,AL,59310,0304,80,2019,3,QVAR BA IN,false,"9,349.2",882,"212,047.35","202,757.38","9,289.97",7/1,07/01/2019,32.799,-86.8073,POINT (-86.8073 32.799),59310030480
FFSU,MT,00378,8270,52,2019,1,ALBUTEROL,false,"30,553",239,"3,911.71","3,855.67",56.04,1/1,01/01/2019,14.8058,145.5505,POINT (145.5505 14.8058),00378827052
FFSU,NJ,00597,0087,17,2019,3,ATROVENT H,false,167.7,13,"4,985.35","4,674.04",311.31,7/1,07/01/2019,41.1289,-98.2883,POINT (-98.2883 41.1289),00597008717
MCOU,DC,45802,0257,42,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,41.5834,-72.7622,POINT (-72.7622 41.5834),45802025742
MCOU,FL,45802,0119,37,2019,1,MOMETASONE,false,"5,255",188,"2,127.23","2,127.23",0,1/1,01/01/2019,39.3498,-75.5148,POINT (-75.5148 39.3498),45802011937
FFSU,WY,76204,0200,25,2019,2,ALBUTEROL,false,"13,650",151,"2,058.6","2,058.6",0,4/1,04/01/2019,44.0407,-72.7093,POINT (-72.7093 44.0407),76204020025
MCOU,NY,76204,0200,01,2019,3,ALBUTEROL,false,"4,665",16,198.05,198.05,0,7/1,07/01/2019,34.8375,-106.2371,POINT (-106.2371 34.8375),76204020001
FFSU,ID,00591,3797,83,2019,3,ALBUTEROL,true,,,,,,7/1,07/01/2019,42.0046,-93.214,POINT (-93.214 42.0046),00591379783
FFSU,CO,00487,9701,30,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,36.17,-119.7462,POINT (-119.7462 36.17),00487970130
MCOU,AZ,59310,0304,80,2019,2,QVAR REDIH,false,"7,420",673,"151,482.38","148,071.87","3,410.51",4/1,04/01/2019,14.2417,-170.7197,POINT (-170.7197 14.2417),59310030480
FFSU,OK,50383,0740,16,2019,2,ALBUTEROL,false,"3,073",13,216.71,212.71,4,4/1,04/01/2019,42.1497,-74.9384,POINT (-74.9384 42.1497),50383074016
FFSU,WI,68462,0192,55,2019,3,Mometasone,false,"1,665",34,"1,010.71",970.71,40,7/1,07/01/2019,37.768,-78.2057,POINT (-78.2057 37.768),68462019255
MCOU,MD,00173,0882,14,2019,3,BREO ELLIP,true,,,,,,7/1,07/01/2019,42.2373,-71.5314,POINT (-71.5314 42.2373),00173088214
MCOU,NV,00378,4122,01,2019,2,ALBUTEROL,true,,,,,,4/1,04/01/2019,40.314,-74.5089,POINT (-74.5089 40.314),00378412201
FFSU,LA,00781,7516,87,2019,2,BUDESONIDE,false,"2,760",25,"3,316.02","2,391.29",924.73,4/1,04/01/2019,37.669,-84.6514,POINT (-84.6514 37.669),00781751687
MCOU,XX,49884,0501,01,2019,3,BUDESONIDE,false,"2,414",40,"14,389.54","13,853.43",536.11,7/1,07/01/2019,,,,49884050101
FFSU,GA,00713,0727,15,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,27.8333,-81.717,POINT (-81.717 27.8333),00713072715
FFSU,MO,45802,0257,42,2019,1,MOMETASONE,true,,,,,,1/1,01/01/2019,45.7326,-93.9196,POINT (-93.9196 45.7326),45802025742
MCOU,PA,59310,0579,22,2019,3,PROAIR HFA,false,"4,335",439,"26,787.96","17,574.21","9,213.75",7/1,07/01/2019,35.5376,-96.9247,POINT (-96.9247 35.5376),59310057922
FFSU,MD,50383,0740,16,2019,1,ALBUTEROL,true,,,,,,1/1,01/01/2019,42.2373,-71.5314,POINT (-71.5314 42.2373),50383074016
FFSU,DC,00713,0726,15,2019,3,Mometasone,true,,,,,,7/1,07/01/2019,41.5834,-72.7622,POINT (-72.7622 41.5834),00713072615
MCOU,NV,00713,0727,15,2019,1,Mometasone,true,,,,,,1/1,01/01/2019,40.314,-74.5089,POINT (-74.5089 40.314),00713072715
MCOU,NE,00591,2510,30,2019,1,BUDESONIDE,true,,,,,,1/1,01/01/2019,35.6411,-79.8431,POINT (-79.8431 35.6411),00591251030
MCOU,VA,00378,8270,31,2019,1,ALBUTEROL,true,,,,,,1/1,01/01/2019,35.7449,-86.7489,POINT (-86.7489 35.7449),00378827031
MCOU,SC,00173,0600,02,2019,2,FLOVENT DI,false,"1,440",24,"4,192.53","4,192.53",0,4/1,04/01/2019,40.5773,-77.264,POINT (-77.264 40.5773),00173060002
FFSU,PA,45802,0118,46,2019,3,MOMETASONE,true,,,,,,7/1,07/01/2019,35.5376,-96.9247,POINT (-96.9247 35.5376),45802011846
MCOU,CO,00713,0726,15,2019,2,MOMETASONE,true,,,,,,4/1,04/01/2019,36.17,-119.7462,POINT (-119.7462 36.17),00713072615
MCOU,HI,00173,0682,20,2019,2,VENTOLIN H,false,"86,894.5","4,715","250,792.43","250,792.43",0,4/1,04/01/2019,32.9866,-83.6487,POINT (-83.6487 32.9866),00173068220
FFSU,TX,00487,9601,01,2019,2,BUDESONIDE,true,,,,,,4/1,04/01/2019,33.8191,-80.9066,POINT (-80.9066 33.8191),00487960101
FFSU,MN,65162,0891,29,2019,1,MOMETASONE,false,"1,343",79,"5,673.78","5,261.53",412.25,1/1,01/01/2019,43.3504,-84.5603,POINT (-84.5603 43.3504),65162089129
FFSU,UT,69097,0319,87,2019,3,BUDESONIDE,true,,,,,,7/1,07/01/2019,44.2853,-99.4632,POINT (-99.4632 44.2853),69097031987
FFSU,XX,00093,6816,45,2019,1,BUDESONIDE,false,18,12,130.44,66.66,63.78,1/1,01/01/2019,,,,00093681645
